0,1,2,3,4,5,6
北门路优德路,31.450926,120.955674,昆山1路,null,null,0
鞋帽总厂,31.44425,120.956,昆山1路,null,null,0
工农兵桥,31.445328,120.960963,昆山105路,null,null,0
北门路亿升路,31.439582,120.956184,昆山1路,null,null,0
迎宾路财贸路,31.456582,120.968937,昆山280路,null,null,0
迎宾路财茂路,31.456885,120.969454,昆山280路,null,null,0
长江路华茂路,31.453919,120.977664,昆山122路;昆山134路;昆山6路;昆山7路,null,null,0
长江路优比路,31.446783,120.979901,昆山122路;昆山134路;昆山6路;昆山7路,null,null,0
宏致电子,31.438402,120.982352,昆山122路;昆山7路,null,null,0
庙泾,31.455375,121.001214,昆山104路;昆山150路;昆山280路,null,null,0
杨庄,31.447908,121.00024,昆山104路;昆山150路;昆山280路,null,null,0
青阳路城北路,31.442801,120.99964,昆山104路;昆山150路;昆山280路,null,null,0
汽车客运北站,31.438647,120.993604,昆山104路;昆山116路;昆山120路;昆山123路;昆山129路;昆山134路;昆山135路;昆山136路;昆山137路;昆山280路;昆山51路;昆山52路;昆山53路;昆山53路定班;昆山55路,null,null,0
城北路长江路,31.438153,120.980504,昆山116路;昆山129路;昆山134路;昆山150路;昆山53路;昆山53路定班;昆山6路,null,null,0
康庄路朱家弯路,31.44591,121.007464,昆山281路,null,null,0
康庄路城北路,31.440325,121.00742,昆山12路;昆山281路,null,null,0
黄浦江北路华岗路,31.455539,121.012077,昆山12路;昆山281路,null,null,0
黄浦江北路长兴路,31.450674,121.01248,昆山12路;昆山281路,null,null,0
朱家湾村委会,31.446634,121.009577,昆山12路;昆山281路,null,null,0
康庄路朱家湾路,31.446197,121.007809,昆山12路;昆山281路,null,null,0
新闯西,31.440916,121.046656,太仓108路,null,null,0
国防园,31.438881,121.044629,昆山53路定班,null,null,0
国防路,31.438558,121.044633,昆山53路,null,null,0
新闯东,31.442865,121.050326,太仓108路,null,null,0
新卫村西,31.447509,121.059171,太仓108路,null,null,0
新卫村,31.450024,121.06398,太仓108路,null,null,0
吴塘河大桥,31.453969,121.07153,太仓108路,null,null,0
顾港村,31.456787,121.0778,太仓108路,null,null,0
方园路,31.455603,121.082729,太仓108路,null,null,0
阳光美地,31.449042,121.083422,太仓101路;太仓103路;太仓109路,null,null,0
翡翠湾,31.446924,121.082897,太仓101路;太仓103路;太仓109路,null,null,0
伟阳小区,31.450381,121.086101,太仓101路;太仓103路;太仓108路;太仓109路;太仓117路,null,null,0
城西公交首末站,31.444563,121.08444,太仓101路;太仓103路;太仓109路;太仓123路,null,null,0
花墙村,31.440012,121.086445,太仓126路,null,null,0
吴宫大酒店,31.455305,121.089579,太仓117路,null,null,0
五洋路,31.454404,121.089436,太仓108路,null,null,0
亿立商贸城,31.456473,121.091724,太仓108路,null,null,0
第四小学,31.45167,121.088679,太仓101路;太仓103路;太仓108路;太仓109路;太仓117路,null,null,0
华茵嘉园,31.451728,121.09144,太仓101路;太仓103路;太仓109路,null,null,0
万鸿房产,31.457997,121.095022,太仓117路;太仓124路;太仓206路,null,null,0
西园,31.448403,121.090777,太仓123路,null,null,0
五洋商城北,31.451286,121.096014,太仓101路;太仓103路;太仓109路;太仓123路,null,null,0
月星家居,31.456725,121.100768,太仓103路;太仓123路;太仓206路,null,null,0
城北新村,31.456592,121.100874,太仓108路;太仓117路,null,null,0
五洋商城东站,31.450654,121.099467,太仓124路,null,null,0
五洋商城,31.448978,121.098834,太仓101路;太仓106路;太仓109路,null,null,0
西郊菜场,31.445162,121.094036,太仓126路,null,null,0
之江国际,31.447523,121.097883,太仓126路,null,null,0
吴塘桥,31.442192,121.08872,太仓126路,null,null,0
市二中,31.453788,121.103108,太仓103路;太仓108路;太仓117路,null,null,0
沧桥西,31.449638,121.101445,太仓101路;太仓106路;太仓109路;太仓124路;太仓126路,null,null,0
供电公司,31.455875,121.104018,太仓123路;太仓206路,null,null,0
马家地园,31.451768,121.104796,太仓103路;太仓108路;太仓117路,null,null,0
沧桥东,31.450606,121.104453,太仓101路;太仓106路;太仓109路;太仓124路;太仓126路,null,null,0
德兴二村,31.456417,121.10675,太仓125路,null,null,0
新华西路,31.449582,121.106536,太仓101路;太仓108路;太仓117路,null,null,0
张溥故居,31.45021,121.10714,太仓103路;太仓124路,null,null,0
小商品市场,31.453498,121.109113,太仓109路;太仓125路,null,null,0
弇山园,31.452206,121.108456,太仓106路;太仓109路;太仓126路,null,null,0
小商品市场县府路,31.453054,121.110394,太仓106路;太仓126路,null,null,0
中医院,31.455571,121.112152,太仓105路;太仓106路;太仓111路;太仓115路;太仓126路;太仓210路;太仓212路夜班,null,null,0
武陵北街,31.451312,121.109799,太仓103路;太仓124路,null,null,0
袁秧苗,31.451635,121.11062,太仓103路,null,null,0
中医院小北门街,31.456095,121.114452,太仓102路,null,null,0
卖秧桥,31.452294,121.113004,太仓124路,null,null,0
中心广场,31.453212,121.113907,太仓103路;太仓105路;太仓109路;太仓111路;太仓115路;太仓124路;太仓210路;太仓212路夜班,null,null,0
府南街,31.45544,121.115081,太仓125路,null,null,0
康乐小区,31.447738,121.107948,太仓101路;太仓108路;太仓117路,null,null,0
中心广场府南街,31.453689,121.116465,太仓102路,null,null,0
恒发珠宝,31.451056,121.115425,太仓105路;太仓109路;太仓111路;太仓115路;太仓210路;太仓212路夜班,null,null,0
古松弄,31.456489,121.117546,太仓125路,null,null,0
锡爵故居,31.453543,121.11804,太仓101路;太仓102路;太仓103路;太仓124路,null,null,0
长征医院,31.447603,121.114201,太仓101路;太仓108路;太仓117路;太仓312路,null,null,0
长埭弄,31.446702,121.112725,太仓101路,null,null,0
金色江南,31.44575,121.111049,太仓101路;太仓108路;太仓117路;太仓312路,null,null,0
南洋广场,31.449878,121.117978,太仓101路;太仓105路;太仓108路;太仓109路;太仓111路;太仓115路;太仓210路;太仓212路夜班;太仓312路,null,null,0
南洋广场人民路,31.448893,121.117435,太仓117路,null,null,0
城区换乘站(站内),31.450412,121.119334,太仓107路,null,null,0
新华东路,31.456287,121.1212,太仓101路;太仓102路;太仓103路;太仓124路,null,null,0
城区换乘站,31.450387,121.120083,太仓107路;太仓111路;太仓129路;太仓135路夜班;太仓201路;太仓210路;太仓211路夜班;太仓212路夜班;太仓312路,null,null,0
体育场,31.451216,121.120675,太仓105路;太仓108路;太仓109路;太仓115路,null,null,0
新华东路太平路,31.45611,121.122087,太仓121路;太仓129路,null,null,0
景仓苑,31.446949,121.119364,太仓117路,null,null,0
惠阳路,31.454339,121.123385,太仓102路;太仓121路;太仓124路;太仓129路,null,null,0
江南食品城,31.441177,121.108317,太仓312路,null,null,0
交通大厦,31.453327,121.125158,太仓102路;太仓107路;太仓109路;太仓115路;太仓201路;太仓211路夜班,null,null,0
滨河花园,31.444648,121.121514,太仓117路,null,null,0
大润发,31.450132,121.126541,太仓105路;太仓108路;太仓121路;太仓124路;太仓135路夜班,null,null,0
海运堤人民路,31.440497,121.127127,太仓128路;太仓135路夜班,null,null,0
绿地城,31.438999,121.127205,太仓117路;太仓128路;太仓135路夜班,null,null,0
社保局,31.455676,121.129379,太仓102路;太仓107路;太仓109路;太仓115路;太仓125路;太仓201路;太仓211路夜班,null,null,0
朱棣文小学,31.453774,121.129845,太仓125路,null,null,0
五洋广场,31.455984,121.133288,太仓102路;太仓113路;太仓128路,null,null,0
海警支队,31.451832,121.133845,太仓108路;太仓125路,null,null,0
香塘发展大厦,31.448705,121.128955,太仓108路;太仓124路,null,null,0
锦州路,31.448462,121.131246,太仓124路,null,null,0
岳阳北村,31.44782,121.132854,太仓124路,null,null,0
世纪苑北,31.454987,121.138702,太仓108路;太仓124路;太仓125路,null,null,0
世纪苑西,31.451239,121.137805,太仓102路;太仓113路;太仓124路;太仓128路,null,null,0
铭成花苑岳阳路站,31.450146,121.137175,太仓124路,null,null,0
南珠大桥,31.445552,121.130063,太仓105路;太仓121路;太仓135路夜班,null,null,0
太平南路,31.445186,121.132264,太仓105路,null,null,0
娄江雅苑,31.445413,121.133312,太仓105路;太仓118路,null,null,0
铭成花苑东仓路,31.449502,121.139464,太仓102路;太仓113路;太仓128路,null,null,0
铭成花苑滨河路,31.447517,121.139171,太仓105路;太仓118路,null,null,0
世纪苑滨河路,31.450933,121.142591,太仓105路;太仓118路,null,null,0
海运堤太平路,31.442187,121.133275,太仓128路,null,null,0
桔园小区,31.441589,121.133004,太仓118路;太仓135路夜班,null,null,0
海运堤,31.44332,121.138069,太仓121路;太仓128路;太仓135路夜班,null,null,0
海运堤东仓路,31.444271,121.141504,太仓128路;太仓135路夜班,null,null,0
华侨南门,31.453915,121.146616,太仓105路;太仓118路,null,null,0
太平新路,31.439058,121.134591,太仓118路;太仓135路夜班,null,null,0
东仓花园,31.443108,121.142751,太仓102路;太仓113路;太仓121路;太仓135路夜班,null,null,0
东仓幼儿园,31.438904,121.141366,太仓135路夜班,null,null,0
上海公馆,31.438579,121.144862,太仓102路;太仓113路;太仓121路,null,null,0
湖滨花苑,31.456055,121.151818,太仓105路;太仓118路,null,null,0
锦绣西门,31.455669,121.155089,太仓105路,null,null,0
华源上海城南门,31.457545,121.15531,太仓108路;太仓118路;太仓125路,null,null,0
锦绣南门,31.453795,121.160821,太仓105路,null,null,0
新和路霜竹公路,31.455799,121.189283,嘉定7路,null,null,0
胜辛北路霜竹公路,31.449701,121.186963,嘉定51路,null,null,0
霜竹公路新甸路,31.449348,121.183394,嘉定105路;嘉定51路,null,null,0
霜竹公路新甸路(下客站),31.449358,121.183381,嘉定105路;嘉定51路,null,null,0
霜竹公路城北路,31.45557,121.196855,嘉定7路,null,null,0
竹桥,31.449576,121.175625,嘉定66路,null,null,0
新甸路兴顺路,31.445074,121.182481,嘉定105路,null,null,0
胜辛北路兴庆路,31.44319,121.19095,嘉定51路,null,null,0
城北路兴顺路,31.449986,121.200949,嘉定7路,null,null,0
虹桥湾,31.442492,121.17819,嘉定66路,null,null,0
横沥水闸,31.466398,121.201586,嘉定59路,null,null,0
三里桥,31.458114,121.20678,嘉定59路,null,null,0
城北路兴贤路,31.44606,121.203376,嘉定7路,null,null,0
胜辛北路兴贤路,31.439532,121.193388,嘉定51路,null,null,0
娄陆公路窑闸路,31.469245,121.204289,嘉定59路,null,null,0
北和公路新和路,31.438418,121.199764,嘉定105路,null,null,0
北和公路城北路,31.441302,121.205176,嘉定105路,null,null,0
城北路北和公路,31.441934,121.206268,嘉定7路,null,null,0
三号桥,31.448872,121.21419,嘉定59路,null,null,0
北和公路娄陆公路,31.446347,121.213903,嘉定105路,null,null,0
娄塘,31.43963,121.220361,沪唐专线;嘉定105路;嘉定59路;嘉唐华线,null,null,0
柏家桥,31.455736,121.23153,沪唐专线;嘉唐华线,null,null,0
欧家桥,31.448585,121.227726,沪唐专线;嘉唐华线,null,null,0
瞿家宅,31.440958,121.245114,外罗线,null,null,0
嘉行公路华博路,31.455971,121.253031,嘉定64路,null,null,0
塔桥村,31.449071,121.2552,嘉定64路,null,null,0
嘉行公路宝钱公路,31.443143,121.256675,嘉定124路外圈[启悦路方向];嘉定64路,null,null,0
宝钱公路嘉行公路,31.443128,121.256732,嘉定124路内圈[新建一路方向];外罗线,null,null,0
牛桥,31.444468,121.264931,嘉定124路内圈[新建一路方向];嘉定124路外圈[启悦路方向];外罗线,null,null,0
平民村,31.438688,121.257581,嘉定124路内圈[新建一路方向];嘉定124路外圈[启悦路方向];嘉定64路,null,null,0
宝钱公路伏虎路,31.446369,121.270893,嘉定124路内圈[新建一路方向];嘉定124路外圈[启悦路方向];外罗线,null,null,0
宝钱公路澄浏公路,31.450092,121.282138,外罗线,null,null,0
高家宅,31.449472,121.282478,嘉定124路外圈[启悦路方向];嘉定68路,null,null,0
坍石桥,31.442125,121.283089,嘉定68路,null,null,0
塌石桥,31.440712,121.282981,嘉定124路内圈[新建一路方向];嘉定124路外圈[启悦路方向],null,null,0
坍石桥,31.440368,121.282957,嘉定68路,null,null,0
宝钱公路浏翔公路,31.452811,121.291075,嘉定68路,null,null,0
大安路宝钱公路,31.453687,121.299687,嘉定54路,null,null,0
大安路俞湾路,31.450526,121.300803,嘉定54路,null,null,0
阳潮泾桥,31.454926,121.302459,嘉定54路;外罗线,null,null,0
宝钱公路(阳潮泾桥),31.454934,121.302527,834路,null,null,0
大安路徐潘路,31.447538,121.301869,嘉定54路,null,null,0
宝凤路浏翔公路,31.441392,121.297488,嘉定54路,null,null,0
宝凤路大安路,31.442755,121.303111,嘉定54路,null,null,0
张南,31.45423,121.310769,嘉定62路,null,null,0
宝钱公路前曹路,31.456164,121.311463,嘉定54路,null,null,0
宝强公路前曹公路,31.456109,121.311511,外罗线,null,null,0
宝钱公路前曹公路,31.456093,121.311609,嘉定62路;外罗线,null,null,0
徐潘路前曹公路,31.450829,121.312104,834路,null,null,0
前曹公路陈家湾路,31.449798,121.311809,嘉定62路,null,null,0
长塘桥,31.452243,121.316864,834路,null,null,0
安新路宝钱公路,31.457511,121.319658,嘉定54路;嘉定62路,null,null,0
徐潘路安新路,31.453864,121.322342,834路;嘉定54路;嘉定62路,null,null,0
前曹公路庙浜桥,31.442127,121.313462,嘉定62路,null,null,0
徐潘路劳动路,31.455378,121.326824,834路;嘉定54路,null,null,0
劳动路徐潘路,31.454986,121.327434,嘉定62路,null,null,0
曹王镇,31.438709,121.31127,嘉店线;嘉定62路,null,null,0
曹新公路曹红路,31.438384,121.324846,嘉店线;嘉定62路,null,null,0
徐潘路曹王禅寺,31.456442,121.329933,嘉定54路;嘉定62路,null,null,0
徐潘路沪太公路,31.457506,121.333425,嘉定62路,null,null,0
沪太公路徐潘公路,31.455755,121.336199,宝山31路,null,null,0
沪太公路金石路,31.453998,121.337122,宝山31路,null,null,0
劳动路,31.44729,121.330752,834路,null,null,0
劳动村,31.447266,121.330763,嘉定62路,null,null,0
萧云路金石路,31.456694,121.340318,宝山89路;宝山95路,null,null,0
金石路萧云路,31.455996,121.340937,宝山89路,null,null,0
王家墙,31.44887,121.339847,839路;宝山31路;外罗线,null,null,0
曹新公路劳动路,31.441005,121.334386,834路;嘉店线,null,null,0
南李,31.439257,121.328076,嘉店线;嘉定62路,null,null,0
曹新公路沪太公路,31.442528,121.339128,嘉店线,null,null,0
曹新公路沪太路,31.442857,121.340234,834路;嘉店线,null,null,0
潘泾路金勺路,31.457741,121.359583,宝山81路;宝山93路;宝山95路,null,null,0
潘泾路罗北路,31.449148,121.363085,宝山81路;宝山93路;宝山95路,null,null,0
潘泾路(闻道园),31.444605,121.364935,宝山95路,null,null,0
抚远路石太路,31.438729,121.358598,宝山84路,null,null,0
石太路潘泾路,31.441159,121.365427,宝山84路,null,null,0
潘泾路石太路,31.440125,121.36679,宝山81路;宝山93路;宝山95路,null,null,0
罗东路罗北路,31.454166,121.374215,宝山89路,null,null,0
罗北路罗东路,31.45395,121.375481,宝山89路,null,null,0
钱陆路石太路,31.454746,121.395924,宝山12路,null,null,0
云林路石太路,31.456966,121.400463,宝山10路;宝山84路;宝山86路;宝山89路;宝山91路,null,null,0
陆家宅,31.450349,121.399394,宝山12路,null,null,0
蒋浜宅,31.446316,121.402414,宝山12路,null,null,0
古莲路塔源路,31.4539,121.405829,宝山10路;宝山86路;宝山89路;宝山91路,null,null,0
东周家宅,31.442706,121.404664,宝山12路,null,null,0
东周家角宅,31.442204,121.404971,宝山12路,null,null,0
古莲路鹤林路,31.45515,121.408868,宝山10路,null,null,0
古莲路蕰川路,31.455966,121.410922,宝山10路,null,null,0
古莲路薀川公路,31.456221,121.41154,宝山10路,null,null,0
